h3_9,n_violations,n_days_active,mean_obstruct_w,mean_pcu,heavy_share,main_road_share,crossing_signal_share,footpath_share,junction_share,peak_share,am_peak_share,pm_peak_share,night_share,weekend_share,mean_expo,hour_entropy,modal_hour,approval_rate,scita_share,impact_sum,lat,lon,dom_station,dom_violation,active_days_ratio,vio_per_active_day,impact_per_violation,log_n,intensity_raw,vol_pct,intensity_pct,expo_pct,persist_pct,impact_score,impact_rank,why
8961892ea1bffff,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,9,1.0,1.0,0.25,13.0172507,77.6393786,Banaswadi,NO PARKING,0.0066225165562913,1.0,0.25,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
89601459213ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.208210851958012e-07,10,0.0,0.0,0.5,13.0664254,77.5524418,Yelahanka,NO PARKING,0.0066225165562913,1.0,0.5,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
89601459e7bffff,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,10,0.0,0.0,0.25,13.0606926,77.5067448,Chikkabanavara,NO PARKING,0.0066225165562913,1.0,0.25,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
8960145944bffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,10,1.0,1.0,0.5,13.0402034,77.5662741,Kodigehalli,NO PARKING,0.0066225165562913,1.0,0.5,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
8961892e627ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.208210851958012e-07,9,0.0,1.0,0.5,12.998495,77.7017267,Mahadevapura,NO PARKING,0.0066225165562913,1.0,0.5,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
89618924373ffff,1,1,0.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.208210851958012e-07,10,1.0,1.0,0.75,12.9082899,77.613707,Mico Layout,NO PARKING,0.0066225165562913,1.0,0.75,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
896189252bbffff,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.208210848754585e-07,17,0.0,1.0,0.25,12.9566233,77.6663328,HAL Old Airport,NO PARKING,0.0066225165562913,1.0,0.25,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
8961892c3b3ffff,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.208210851958012e-07,10,1.0,1.0,0.25,13.0502847,77.645798,Hennuru,NO PARKING,0.0066225165562913,1.0,0.25,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
8961892ea9bffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,10,1.0,1.0,0.5,13.0106614,77.6452543,Banaswadi,NO PARKING,0.0066225165562913,1.0,0.5,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
89601451097ffff,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.208210851958012e-07,9,1.0,1.0,0.25,12.8778133,77.517105,Thalagattapura,NO PARKING,0.0066225165562913,1.0,0.25,0.6931471805599453,0.16462375433877716,0.07636148382004736,0.5282162588792423,0.7521704814522494,0.1154301499605367,24.326544166296134,2037,exposed
89601692303ffff,1,1,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,0.0,1.0,1.0499999999999998,13.166005,77.7086083,Chikkajala,NO PARKING,0.0066225165562913,1.0,1.0499999999999998,0.6931471805599453,0.1782601179751408,0.07636148382004736,0.6395027624309392,0.6176006314127861,0.1154301499605367,24.290471431388184,2066,heavy-vehicle · exposed
8961892e2a7ffff,85,26,0.571764705882353,0.831764705882353,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.1411764705882353,0.0,0.6823529411764706,0.4941176470588235,0.3447058823529412,2.273792900259489,1,0.5616438356164384,0.9294117647058824,15.601,13.006995896470588,77.6882511482353,K.R. Pura,WRONG PARKING,0.1721854304635761,3.269230769230769,0.1835411764705882,4.454347296253507,0.05758801366027947,0.8082083662194159,0.07063930544593527,0.0755722178374112,0.8056432517758485,24.281117798282676,2067,high volume · recurring
89618925cd3ffff,10,7,0.5599999999999999,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.13,2.446439402825778,5,0.8,0.9,0.654,12.924331853787844,77.62878228621094,Adugodi,WRONG PARKING,0.0463576158940397,1.4285714285714286,0.0654,2.3978952727983707,0.10854306488632746,0.47829518547750594,0.2292817679558011,0.056827150749802685,0.5564325177584846,24.266574700537966,2068,low across factors
89618925a4bffff,130,40,0.5123076923076922,0.9046153846153846,0.0076923076923076,0.0153846153846153,0.0153846153846153,0.0076923076923076,0.0,0.2692307692307692,0.2692307692307692,0.0,0.4307692307692308,0.2538461538461538,0.5069230769230769,3.321915218575832,5,0.6836734693877551,0.946153846153846,27.952,12.97376355,77.61194560230769,Ashok Nagar,NO PARKING,0.2649006622516556,3.25,0.2150153846153846,4.875197323201151,0.025863294983761012,0.8535911602209945,0.014206787687450671,0.3275453827940016,0.8727308602999211,24.264670795990575,2069,high volume · chronic
896014592b3ffff,38,21,0.5052631578947369,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.0,0.5789473684210527,0.3157894736842105,0.4236842105263158,2.997248909289568,3,0.8695652173913043,0.9473684210526316,7.7,13.057389465789475,77.54762996052632,Jalahalli,NO PARKING,0.1390728476821192,1.809523809523809,0.2026315789473684,3.6635616461296463,0.040226277035969725,0.7000789265982637,0.0351223362273086,0.1835043409629045,0.7640094711917916,24.23086240429671,2070,moderate volume · recurring
89601696003ffff,27,14,0.5,0.8592592592592593,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,0.1851851851851851,0.3851851851851852,2.650863991177512,4,0.76,0.9629629629629628,4.475,13.099104607407408,77.5761641888889,Yelahanka,NO PARKING,0.0927152317880794,1.9285714285714288,0.1657407407407407,3.332204510175204,0.04894219723585266,0.6466061562746646,0.05090765588003157,0.1511444356748224,0.6925808997632202,24.2282140646194,2071,moderate volume
8960145903bffff,1,1,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.48,13.0463449,77.5402667,Jalahalli,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8961892c583ffff,1,1,0.6,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.24,13.0158314,77.661954,Banaswadi,WRONG PARKING,0.0066225165562913,1.0,0.24,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
89601453357ffff,1,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.24,12.8568032,77.5299883,No Police Station,WRONG PARKING,0.0066225165562913,1.0,0.24,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
89618925a9bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.48,12.9576515,77.6153766,Ashok Nagar,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
89601451aa7ffff,1,1,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,0.0,0.72,12.9035725,77.4498397,Kengeri,WRONG PARKING,0.0066225165562913,1.0,0.72,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8960145364bffff,1,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.24,12.8559873,77.5686612,Thalagattapura,WRONG PARKING,0.0066225165562913,1.0,0.24,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
89618924dcbffff,1,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.24,12.8691162,77.5757152,Thalagattapura,WRONG PARKING,0.0066225165562913,1.0,0.24,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
89618924057ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,7.208210851958012e-07,11,1.0,1.0,0.48,12.8928909,77.6332198,Hulimavu,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8961892601bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.48,12.8369009,77.6628802,Electronic City,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8961892711bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,1.0,1.0,0.48,12.8817929,77.6731186,Electronic City,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8961892016fffff,1,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.24,12.9431836,77.7506787,Whitefield,WRONG PARKING,0.0066225165562913,1.0,0.24,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8960145938bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,0.0,0.48,13.0577516,77.5338148,Jalahalli,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8960145a473ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.48,12.932727,77.5572228,Banashankari,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8961892cb5bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,0.0,0.48,13.0698207,77.5943573,Hebbala,WRONG PARKING,0.0066225165562913,1.0,0.48,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
8960145b0abffff,1,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,1.0,0.24,12.9896175,77.5716275,Malleshwaram,WRONG PARKING,0.0066225165562913,1.0,0.24,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6576558800315706,0.1154301499605367,24.184829679477264,2072,exposed
896189255dbffff,35,16,0.5914285714285714,0.8657142857142858,0.0,0.0857142857142857,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0,0.8,0.2,0.2428571428571428,2.5429330367273058,4,0.6666666666666666,0.7714285714285715,3.771,12.919039054285715,77.66925823142857,Bellandur,WRONG PARKING,0.1059602649006622,2.1875,0.1077428571428571,3.58351893845611,0.09957469550503442,0.6884372533543804,0.19494869771112866,0.035516969218626675,0.7172454617205999,24.180880030394285,2087,moderate volume
8961892012fffff,1,1,0.7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,7.208210851958012e-07,12,0.0,1.0,1.2599999999999998,12.93600269327434,77.74866616520504,Whitefield,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,0.0066225165562913,1.0,1.2599999999999998,0.6931471805599453,0.1891692088842317,0.07636148382004736,0.6872533543804262,0.5643251775848461,0.1154301499605367,24.180204998202917,2088,heavy-vehicle
8961892cbd3ffff,2,1,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.7191054656212724e-07,5,1.0,1.0,0.264,13.0590383,77.5990417,Hebbala,WRONG PARKING,0.0066225165562913,2.0,0.132,1.0986122886681098,0.1609051081438791,0.19337016574585636,0.48520126282557224,0.31550907655880034,0.1154301499605367,24.177457433729018,2089,low across factors
89618925e67ffff,2,1,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,3.7191054656212724e-07,5,1.0,1.0,0.18,12.9543085,77.6161758,Ashok Nagar,WRONG PARKING,0.0066225165562913,2.0,0.09,1.0986122886681098,0.1609051081438791,0.19337016574585636,0.48520126282557224,0.31550907655880034,0.1154301499605367,24.177457433729018,2089,low across factors
8961892e14bffff,2,1,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.7191054656212724e-07,5,0.0,1.0,0.288,12.9977986,77.6753601,Mahadevapura,WRONG PARKING,0.0066225165562913,2.0,0.144,1.0986122886681098,0.1609051081438791,0.19337016574585636,0.48520126282557224,0.31550907655880034,0.1154301499605367,24.177457433729018,2089,low across factors
8960169106fffff,1,1,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.208210851958012e-07,6,1.0,1.0,0.6000000000000001,13.2645843,77.7187993,Devanahalli Airport,PARKING IN A MAIN ROAD,0.0066225165562913,1.0,0.6000000000000001,0.6931471805599453,0.2146237543387772,0.07636148382004736,0.7742699289660616,0.4978295185477506,0.1154301499605367,24.14302387584614,2092,main-road-heavy
8960145aa43ffff,1,1,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,7.208210851958012e-07,6,0.0,1.0,0.6000000000000001,12.9700582,77.4929923,Jnanabharathi,PARKING IN A MAIN ROAD,0.0066225165562913,1.0,0.6000000000000001,0.6931471805599453,0.2146237543387772,0.07636148382004736,0.7742699289660616,0.4978295185477506,0.1154301499605367,24.14302387584614,2092,main-road-heavy
89618925adbffff,1,1,0.6,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,14,1.0,1.0,0.18,12.9651114,77.6176914,Ashok Nagar,WRONG PARKING,0.0066225165562913,1.0,0.18,0.6931471805599453,0.18826011797514075,0.07636148382004736,0.6825177584846093,0.5643251775848461,0.1154301499605367,24.13844283026417,2094,junction-adjacent
896189248c3ffff,2,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3,1.000000344740523,5,0.5,1.0,0.3,12.88828175,77.5819037,J.P. Nagar,NO PARKING,0.0066225165562913,2.0,0.15,1.0986122886681098,0.15090510814387906,0.19337016574585636,0.4246250986582478,0.35674822415153906,0.1154301499605367,24.113988669666245,2095,low across factors
8961892cc43ffff,69,22,0.5202898550724637,1.8695652173913044,0.3768115942028985,0.0289855072463768,0.0,0.0,0.0,0.0144927536231884,0.0144927536231884,0.0,0.7246376811594203,0.4927536231884058,0.2753623188405797,2.650682159002522,3,0.5254237288135594,0.9130434782608696,14.445,13.037425207959682,77.62532304333334,K.G. Halli,NO PARKING,0.1456953642384106,3.136363636363636,0.2093478260869565,4.248495242049359,0.08925140883198163,0.7882794001578532,0.1633780584056827,0.03393843725335438,0.7724940805051302,24.105449107945333,2096,high volume · heavy-vehicle · recurring
896189255d3ffff,11,8,0.5272727272727272,0.7636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.5454545454545454,0.1727272727272727,2.231270310950017,3,0.5,0.6363636363636364,0.652,12.9160445,77.66786496363636,Bellandur,NO PARKING,0.0529801324503311,1.375,0.0592727272727272,2.4849066497880004,0.09480291893935944,0.4930939226519337,0.1781767955801105,0.06590370955011839,0.5828729281767956,24.102724397022516,2097,low across factors
8961892db4fffff,18,7,0.6,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.3333333333333333,0.2166666666666666,2.3774437843578724,3,0.8333333333333334,1.0,2.97,13.121415772222225,77.61938731111111,Yelahanka,WRONG PARKING,0.0463576158940397,2.571428571428572,0.1649999999999999,2.9444389791664403,0.10324504634737673,0.569455406471981,0.2091554853985793,0.05090765588003157,0.5564325177584846,24.10078260896719,2098,moderate volume
89618925897ffff,374,68,0.5328877005347594,0.5518716577540107,0.0,0.0427807486631016,0.0,0.0,0.0294117647058823,0.1978609625668449,0.1978609625668449,0.0,0.5802139037433155,0.3582887700534759,0.4021390374331551,3.162073415227224,2,0.8026905829596412,0.6871657754010695,46.382,12.930884595454549,77.60653031925135,Mico Layout,NO PARKING,0.4503311258278146,5.5,0.1240160427807486,5.926926025970411,0.040080367962829516,0.936069455406472,0.03472770323599053,0.11049723756906077,0.9350828729281768,24.07389792507558,2099,very high volume · chronic
8961892ec8fffff,9,3,0.5,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.3333333333333333,0.2222222222222222,2.058813959123154,3,0.7142857142857143,1.0,0.7899999999999999,12.972433811111111,77.65063444444445,Jeevanbheemanagar,NO PARKING,0.0198675496688741,3.0,0.0877777777777777,2.302585092994046,0.09530848935402884,0.46250986582478293,0.18153117600631413,0.10734017363851618,0.3705603788476717,24.039386187811353,2100,low across factors
8961892ecd7ffff,5,2,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.7219282400635726,2,0.2,1.0,0.26,12.97428366,77.65667104,Jeevanbheemanagar,NO PARKING,0.0132450331125827,2.5,0.052,1.791759469228055,0.12472408651510328,0.3478689818468824,0.2882794001578532,0.11760063141278611,0.2809786898184688,23.992642787802907,2101,low across factors
89618925dafffff,3,1,0.6,1.0666666666666669,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.1,2.524250777688784e-07,2,0.3333333333333333,1.0,0.192,12.9118911,77.5901802,J.P. Nagar,WRONG PARKING,0.0066225165562913,3.0,0.064,1.3862943611198906,0.16852779213281144,0.2596685082872928,0.5601815311760063,0.19711917916337807,0.1154301499605367,23.985515278952285,2102,low across factors
89618921ab7ffff,8,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.35,0.9544340947584328,5,1.0,1.0,0.84,13.0060866625,77.7514058375,Mahadevapura,WRONG PARKING,0.0066225165562913,8.0,0.105,2.19722457733622,0.12727007209591934,0.43863456985003946,0.2967640094711918,0.21882399368587213,0.1154301499605367,23.945950013171352,2103,low across factors
8960145808fffff,1,1,0.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,7.208210851958012e-07,12,0.0,1.0,1.0799999999999998,12.9884109,77.5161497,Kamakshipalya,WRONG PARKING,0.0066225165562913,1.0,1.0799999999999998,0.6931471805599453,0.1837146634296862,0.07636148382004736,0.659431728492502,0.5643251775848461,0.1154301499605367,23.931681881863977,2104,heavy-vehicle
8960169622bffff,1,1,0.6,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,14,0.0,1.0,1.26,13.1249374,77.5735977,Yelahanka,WRONG PARKING,0.0066225165562913,1.0,1.26,0.6931471805599453,0.1837146634296862,0.07636148382004736,0.659431728492502,0.5643251775848461,0.1154301499605367,23.931681881863977,2104,heavy-vehicle
89601696277ffff,1,1,0.6,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,7.208210851958012e-07,14,0.0,1.0,1.26,13.125281,77.5742502,Yelahanka,WRONG PARKING,0.0066225165562913,1.0,1.26,0.6931471805599453,0.1837146634296862,0.07636148382004736,0.659431728492502,0.5643251775848461,0.1154301499605367,23.931681881863977,2104,heavy-vehicle
89618924293ffff,1,1,0.6,3.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,7.208210851958012e-07,12,0.0,1.0,1.26,12.90246982548289,77.64125450219566,HSR Layout,WRONG PARKING,0.0066225165562913,1.0,1.26,0.6931471805599453,0.1837146634296862,0.07636148382004736,0.659431728492502,0.5643251775848461,0.1154301499605367,23.931681881863977,2104,heavy-vehicle
8960169658fffff,3,1,0.6,1.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.524250777688784e-07,4,0.0,1.0,0.27,13.071912500000002,77.57291693333333,Kodigehalli,WRONG PARKING,0.0066225165562913,3.0,0.09,1.3862943611198906,0.16468163828665758,0.2596685082872928,0.553078137332281,0.19711917916337807,0.1154301499605367,23.909113799672266,2108,heavy-vehicle
896189259afffff,1,1,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,7.208210851958012e-07,5,0.0,1.0,0.1,12.929428,77.5734735,Banashankari,PARKING IN A MAIN ROAD,0.0066225165562913,1.0,0.1,0.6931471805599453,0.23280557252059536,0.07636148382004736,0.835635359116022,0.43942383583267564,0.1154301499605367,23.851929086618483,2109,junction-adjacent · main-road-heavy
89618925873ffff,1,1,0.5,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,13,0.0,1.0,0.4499999999999999,12.946283,77.6019923,Adugodi,NO PARKING,0.0066225165562913,1.0,0.4499999999999999,0.6931471805599453,0.18280557252059532,0.07636148382004736,0.6505524861878453,0.5643251775848461,0.1154301499605367,23.850711909263588,2110,junction-adjacent
8961892e92bffff,100,23,0.5479999999999999,0.979,0.0,0.01,0.0,0.0,0.0,0.1,0.1,0.0,0.54,0.21,0.3929999999999999,2.9913980155842013,4,0.7142857142857143,0.98,20.839,12.989156755,77.60309759900001,Shivajinagar,NO PARKING,0.152317880794702,4.3478260869565215,0.20839,4.61512051684126,0.044916920888423154,0.8249802683504341,0.04459352801894238,0.11247040252565114,0.7807813733228098,23.840797117091387,2111,high volume · recurring
89618925d63ffff,2,1,0.55,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.7191054656212724e-07,5,1.0,1.0,0.11,12.92715,77.59373049999999,Jayanagara,NO PARKING,0.0066225165562913,2.0,0.055,1.0986122886681098,0.15590510814387912,0.19337016574585636,0.4567876874506709,0.31550907655880034,0.1154301499605367,23.815447365569593,2112,low across factors
8961892e91bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,1.0,1.0,0.42,12.9863226,77.6157885,Pulikeshinagar(F.Town),WRONG PARKING,0.0066225165562913,1.0,0.42,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6176006314127861,0.1154301499605367,23.807856116854076,2113,exposed
8961892605bffff,1,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,0.0,1.0,0.21,12.8452916,77.666437,Electronic City,WRONG PARKING,0.0066225165562913,1.0,0.21,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6176006314127861,0.1154301499605367,23.807856116854076,2113,exposed
8961892e49bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,0.0,1.0,0.42,12.9706196,77.716528,HAL Old Airport,WRONG PARKING,0.0066225165562913,1.0,0.42,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6176006314127861,0.1154301499605367,23.807856116854076,2113,exposed
8960145b657ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,1.0,1.0,0.42,13.0045392,77.5988627,R.T. Nagar,WRONG PARKING,0.0066225165562913,1.0,0.42,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6176006314127861,0.1154301499605367,23.807856116854076,2113,exposed
8961892e453ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,0.0,1.0,0.42,12.9820867,77.7157317,Mahadevapura,WRONG PARKING,0.0066225165562913,1.0,0.42,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6176006314127861,0.1154301499605367,23.807856116854076,2113,exposed
89601459c07ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,0.0,0.0,0.42,13.0291779,77.4997381,Peenya,WRONG PARKING,0.0066225165562913,1.0,0.42,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6176006314127861,0.1154301499605367,23.807856116854076,2113,exposed
8961892cc67ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,0.0,1.0,0.42,13.0364099,77.6138654,K.G. Halli,WRONG PARKING,0.0066225165562913,1.0,0.42,0.6931471805599453,0.17007829979332256,0.07636148382004736,0.59017363851618,0.6176006314127861,0.1154301499605367,23.807856116854076,2113,exposed
