h3_9,dom_station,dom_violation,impact_score,veh_hours_day,cost_inr_day
8960145959bffff,Yeshwanthpura,WRONG PARKING,26.145355558306328,0.05649668874172186,14.124172185430465
8961892da2fffff,Yelahanka,WRONG PARKING,26.13388299831028,0.01866225165562914,4.6655629139072845
89618920a27ffff,HAL Old Airport,WRONG PARKING,26.092576086296614,0.006953642384105959,1.7384105960264897
8960145b5abffff,Chamarajpet,NO PARKING,26.06364604990575,0.002880794701986755,0.7201986754966888
8961892dd1bffff,Hennuru,NO PARKING,25.95594767961761,0.002980132450331126,0.7450331125827815
89618925933ffff,Banashankari,WRONG PARKING,25.936177222511603,0.003973509933774834,0.9933774834437086
8961892edabffff,Halasur,WRONG PARKING,25.936177222511603,0.005960264900662251,1.4900662251655628
8960145868fffff,Vijayanagara,WRONG PARKING,25.936177222511603,0.003973509933774834,0.9933774834437086
8960145b39bffff,Malleshwaram,WRONG PARKING,25.916512128400388,0.007913907284768212,1.978476821192053
89618924147ffff,Mico Layout,PARKING IN A MAIN ROAD,25.88339140095195,0.005298013245033113,1.3245033112582782
8960145a1a3ffff,Kengeri,NO PARKING,25.86925816901935,0.0033112582781456954,0.8278145695364238
896014580cfffff,Kamakshipalya,WRONG PARKING,25.71401754808229,0.007947019867549669,1.9867549668874172
8961892f4d3ffff,Mahadevapura,WRONG PARKING,25.71401754808229,0.013907284768211922,3.4768211920529803
89601451e2fffff,Kengeri,WRONG PARKING,25.71401754808229,0.013907284768211922,3.4768211920529803
8961892ee5bffff,Banaswadi,WRONG PARKING,25.71401754808229,0.013907284768211922,3.4768211920529803
8961892e2c7ffff,K.R. Pura,WRONG PARKING,25.71401754808229,0.011920529801324502,2.9801324503311255
8960145b213ffff,Sadashivanagar,NO PARKING,25.627017256728266,0.0033112582781456954,0.8278145695364238
8961892537bffff,Jeevanbheemanagar,NO PARKING,25.627017256728266,0.0033112582781456954,0.8278145695364238
89618924ecbffff,Mico Layout,NO PARKING,25.627017256728266,0.0016556291390728477,0.4139072847682119
8960145b0c7ffff,Sheshadripuram,NO PARKING,25.627017256728266,0.0033112582781456954,0.8278145695364238
896189258cbffff,Adugodi,NO PARKING,25.627017256728266,0.0033112582781456954,0.8278145695364238
8960145b42bffff,High ground,NO PARKING,25.627017256728266,0.004635761589403973,1.1589403973509933
89601458457ffff,Kamakshipalya,NO PARKING,25.60675492221835,0.001052980132450331,0.2632450331125828
8961892e6b7ffff,Mahadevapura,WRONG PARKING,25.580912465912,0.0022649006622516552,0.5662251655629138
8961892093bffff,HAL Old Airport,NO PARKING,25.576998357000765,0.008741721854304635,2.1854304635761586
89601459683ffff,Kodigehalli,NO PARKING,25.57264315475064,0.036026490066225166,9.006622516556291
89618925ebbffff,Adugodi,NO PARKING,25.55810061234867,0.12829801324503312,32.07450331125828
8960145b0b7ffff,Sheshadripuram,NO PARKING,25.507260674539644,0.019847682119205297,4.961920529801324
8961892e417ffff,Mahadevapura,PARKING IN A MAIN ROAD,25.47994203213265,0.0023178807947019865,0.5794701986754967
89601459033ffff,Jalahalli,PARKING IN A MAIN ROAD,25.47994203213265,0.004635761589403973,1.1589403973509933
89601690dcbffff,Chikkajala,PARKING IN A MAIN ROAD,25.47994203213265,0.004635761589403973,1.1589403973509933
89618921dcfffff,Whitefield,PARKING IN A MAIN ROAD,25.47994203213265,0.004635761589403973,1.1589403973509933
89601697593ffff,Yelahanka,WRONG PARKING,25.452515171959355,0.005006622516556291,1.2516556291390728
8961892421bffff,HSR Layout,NO PARKING,25.414447993640664,1.1094370860927152,277.3592715231788
89601459137ffff,Peenya,NO PARKING,25.40978189750106,0.038178807947019874,9.54470198675497
89601458407ffff,Vijayanagara,PARKING IN A MAIN ROAD,25.39130156591449,0.003973509933774834,0.9933774834437086
896014594cbffff,Kodigehalli,WRONG PARKING,25.34823208020735,0.0051324503311258275,1.283112582781457
8961892eba3ffff,Pulikeshinagar(F.Town),NO PARKING,25.333682610359137,0.9481523178807947,237.03807947019868
8960145a437ffff,Banashankari,WRONG PARKING,25.30285085810508,0.0011125827814569538,0.27814569536423844
89618924463ffff,Hulimavu,WRONG PARKING,25.29213115775605,0.0694569536423841,17.364238410596027
8960145add7ffff,Kengeri,PARKING IN A MAIN ROAD,25.262925073998357,0.011920529801324502,2.9801324503311255
8961892e9cfffff,Pulikeshinagar(F.Town),NO PARKING,25.24587993136426,0.18832450331125827,47.08112582781457
89618925b97ffff,Wilson Garden,NO PARKING,25.16432103121677,0.05519867549668875,13.799668874172188
8960145b13bffff,Vijayanagara,WRONG PARKING,25.10887649688315,0.009019867549668876,2.254966887417219
8960145b60bffff,R.T. Nagar,WRONG PARKING,25.106695083363523,0.09555629139072848,23.88907284768212
8960145b0d3ffff,High ground,NO PARKING,25.08970158217221,0.0004966887417218543,0.12417218543046357
8960145a31bffff,Byatarayanapura,WRONG PARKING,25.079944464388664,0.004768211920529801,1.1920529801324504
89618924a6fffff,Banashankari,WRONG PARKING,25.079944464388664,0.0015894039735099338,0.3973509933774834
89618924a0bffff,J.P. Nagar,WRONG PARKING,25.079944464388664,0.0015894039735099338,0.3973509933774834
8960145a263ffff,Vijayanagara,WRONG PARKING,25.079944464388664,0.0031788079470198675,0.7947019867549668
8961892ca2bffff,Hebbala,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
89601451847ffff,Kengeri,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
8961892cbafffff,Kodigehalli,WRONG PARKING,25.010503095564594,0.005960264900662251,1.4900662251655628
8961892c30bffff,Hennuru,WRONG PARKING,25.010503095564594,0.001986754966887417,0.4966887417218543
8960145943bffff,Yeshwanthpura,WRONG PARKING,25.010503095564594,0.001986754966887417,0.4966887417218543
8961892dbb3ffff,Yelahanka,WRONG PARKING,25.010503095564594,0.001986754966887417,0.4966887417218543
89618925cc7ffff,Adugodi,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
8961892634bffff,Electronic City,WRONG PARKING,25.010503095564594,0.001986754966887417,0.4966887417218543
89601458243ffff,Rajajinagar,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
89618924903ffff,Thalagattapura,WRONG PARKING,25.010503095564594,0.005960264900662251,1.4900662251655628
896014581a7ffff,Kamakshipalya,WRONG PARKING,25.010503095564594,0.001986754966887417,0.4966887417218543
89601459313ffff,Jalahalli,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
896189241a7ffff,Hulimavu,WRONG PARKING,25.010503095564594,0.005960264900662251,1.4900662251655628
896016965bbffff,Kodigehalli,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
896014594bbffff,Yeshwanthpura,WRONG PARKING,25.010503095564594,0.005960264900662251,1.4900662251655628
89618920b5bffff,HAL Old Airport,WRONG PARKING,25.010503095564594,0.005960264900662251,1.4900662251655628
8960145b24bffff,Kodigehalli,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
8961892e03bffff,Mahadevapura,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
8961892543bffff,Bellandur,WRONG PARKING,25.010503095564594,0.001986754966887417,0.4966887417218543
89601692b07ffff,Chikkajala,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
8961892e17bffff,Mahadevapura,WRONG PARKING,25.010503095564594,0.004768211920529801,1.1920529801324504
8960145ae2fffff,Jnanabharathi,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
89618920a77ffff,HAL Old Airport,WRONG PARKING,25.010503095564594,0.003973509933774834,0.9933774834437086
8961892ebafffff,R.T. Nagar,WRONG PARKING,25.010503095564594,0.004768211920529801,1.1920529801324504
89618924e87ffff,J.P. Nagar,WRONG PARKING,25.010503095564594,0.001986754966887417,0.4966887417218543
896189240b3ffff,Hulimavu,WRONG PARKING,25.000285865874616,0.0023841059602649007,0.5960264900662252
8961892c893ffff,K.G. Halli,WRONG PARKING,25.000285865874616,0.001986754966887417,0.4966887417218543
89618925d3bffff,Jayanagara,NO PARKING,24.959841120684565,0.0006622516556291391,0.16556291390728478
89618924a27ffff,K.S. Layout,NO PARKING,24.959841120684565,0.0006622516556291391,0.16556291390728478
8961892cd4bffff,Hebbala,PARKING NEAR ROAD CROSSING,24.94551665653124,0.004172185430463576,1.0430463576158941
89618920cbbffff,Whitefield,NO PARKING,24.9220846709027,0.007814569536423841,1.9536423841059605
8960145ac57ffff,Kengeri,PARKING IN A MAIN ROAD,24.91172835220468,0.001986754966887417,0.4966887417218543
89618926b8bffff,Thalagattapura,PARKING IN A MAIN ROAD,24.91172835220468,0.003973509933774834,0.9933774834437086
89601459c53ffff,Peenya,PARKING IN A MAIN ROAD,24.91172835220468,0.003973509933774834,0.9933774834437086
8960145b27bffff,Sadashivanagar,PARKING IN A MAIN ROAD,24.91172835220468,0.003973509933774834,0.9933774834437086
8960145ad8bffff,Kengeri,PARKING IN A MAIN ROAD,24.91172835220468,0.004768211920529801,1.1920529801324504
89618925c87ffff,Mico Layout,PARKING IN A MAIN ROAD,24.91172835220468,0.003973509933774834,0.9933774834437086
8961892c813ffff,Hebbala,PARKING IN A MAIN ROAD,24.91172835220468,0.003973509933774834,0.9933774834437086
8960145add3ffff,Kengeri,PARKING IN A MAIN ROAD,24.91172835220468,0.003973509933774834,0.9933774834437086
8961892e27bffff,K.R. Pura,WRONG PARKING,24.865118962191,0.011125827814569538,2.7814569536423845
8961892289bffff,No Police Station,WRONG PARKING,24.865118962191,0.009536423841059603,2.384105960264901
89618925307ffff,Jeevanbheemanagar,NO PARKING,24.79813191774985,0.04363576158940398,10.908940397350994
8960145a54bffff,Banashankari,NO PARKING,24.78099081729033,0.0026490066225165563,0.6622516556291391
8960145a853ffff,Jnanabharathi,WRONG PARKING,24.750726368671053,0.002980132450331126,0.7450331125827815
8961892f503ffff,K.R. Pura,NO PARKING,24.722613577859665,0.004304635761589404,1.076158940397351
8961892d80fffff,Hennuru,NO PARKING,24.67508672427064,0.009271523178807946,2.3178807947019866
89601696653ffff,Yelahanka,WRONG PARKING,24.65024951697085,0.02103973509933775,5.259933774834438
8961892d873ffff,Hennuru,NO PARKING,24.6366438998396,0.0023178807947019865,0.5794701986754967
8960145aa47ffff,Jnanabharathi,DOUBLE PARKING,24.6366438998396,0.0010596026490066225,0.26490066225165565
896189262cbffff,Electronic City,WRONG PARKING,24.61883403461831,0.001986754966887417,0.4966887417218543
8961892db2fffff,Yelahanka,WRONG PARKING,24.588521947266557,0.008463576158940398,2.1158940397350996
8960145a477ffff,Banashankari,WRONG PARKING,24.575090279910896,0.001986754966887417,0.4966887417218543
8960145b527ffff,Magadi Road,WRONG PARKING,24.575090279910896,0.001867549668874172,0.466887417218543
89601458513ffff,Jnanabharathi,WRONG PARKING,24.575090279910896,0.001986754966887417,0.4966887417218543
89601459cd3ffff,Peenya,WRONG PARKING,24.575090279910896,0.0017880794701986757,0.44701986754966894
8961892e947ffff,Pulikeshinagar(F.Town),NO PARKING,24.52726682074304,0.1922185430463576,48.0546357615894
89618921acfffff,Mahadevapura,WRONG PARKING,24.486826369644994,0.02145695364238411,5.364238410596027
8960169231bffff,Chikkajala,WRONG PARKING,24.477541600495503,0.009735099337748344,2.4337748344370858
89601692203ffff,Chikkajala,WRONG PARKING,24.477541600495503,0.008344370860927151,2.086092715231788
8961892f51bffff,K.R. Pura,WRONG PARKING,24.477541600495503,0.009735099337748344,2.4337748344370858
89618924823ffff,Thalagattapura,NO PARKING,24.44869386703963,0.43156953642384105,107.89238410596026
89618924ac7ffff,J.P. Nagar,WRONG PARKING,24.409905782369822,0.018556291390728476,4.639072847682119
8961892f647ffff,K.R. Pura,PARKING NEAR ROAD CROSSING,24.389220892622635,0.0035761589403973514,0.8940397350993379
8960145acafffff,Kengeri,PARKING NEAR ROAD CROSSING,24.389220892622635,0.0035761589403973514,0.8940397350993379
89601690197ffff,Chikkajala,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8961892e697ffff,Mahadevapura,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
8961892cd6fffff,Hebbala,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8961892cdc7ffff,R.T. Nagar,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
8960145a0b3ffff,Banashankari,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8961892e987ffff,Cubbon Park,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8960145908bffff,Jalahalli,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
89618925683ffff,HAL Old Airport,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
89618926043ffff,Electronic City,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
89618924c3bffff,Thalagattapura,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
8961892ed6fffff,Halasur,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
89601458153ffff,Kamakshipalya,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8960145ac37ffff,Kengeri,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
896014512a7ffff,Kengeri,NO PARKING,24.32654416629613,0.004966887417218543,1.2417218543046358
8960169119bffff,Devanahalli Airport,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8960169008fffff,Devanahalli Airport,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
896016900a7ffff,Devanahalli Airport,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8961892e377ffff,Banaswadi,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
89618924253ffff,HSR Layout,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8961892ea1bffff,Banaswadi,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
89601459213ffff,Yelahanka,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
89601459e7bffff,Chikkabanavara,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
8960145944bffff,Kodigehalli,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
8961892e627ffff,Mahadevapura,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
89618924373ffff,Mico Layout,NO PARKING,24.32654416629613,0.004966887417218543,1.2417218543046358
896189252bbffff,HAL Old Airport,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
8961892c3b3ffff,Hennuru,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
8961892ea9bffff,Banaswadi,NO PARKING,24.32654416629613,0.0033112582781456954,0.8278145695364238
89601451097ffff,Thalagattapura,NO PARKING,24.32654416629613,0.0016556291390728477,0.4139072847682119
89601692303ffff,Chikkajala,NO PARKING,24.290471431388184,0.006953642384105959,1.7384105960264897
8961892e2a7ffff,K.R. Pura,WRONG PARKING,24.28111779828268,0.10331788079470199,25.829470198675498
89618925cd3ffff,Adugodi,WRONG PARKING,24.26657470053797,0.004331125827814569,1.0827814569536423
89618925a4bffff,Ashok Nagar,NO PARKING,24.264670795990572,0.18511258278145695,46.27814569536424
896014592b3ffff,Jalahalli,NO PARKING,24.23086240429671,0.05099337748344371,12.748344370860927
89601696003ffff,Yelahanka,NO PARKING,24.2282140646194,0.02963576158940397,7.408940397350992
8960145903bffff,Jalahalli,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
8961892c583ffff,Banaswadi,WRONG PARKING,24.184829679477264,0.0015894039735099338,0.3973509933774834
89601453357ffff,No Police Station,WRONG PARKING,24.184829679477264,0.0015894039735099338,0.3973509933774834
89618925a9bffff,Ashok Nagar,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
89601451aa7ffff,Kengeri,WRONG PARKING,24.184829679477264,0.004768211920529801,1.1920529801324504
8960145364bffff,Thalagattapura,WRONG PARKING,24.184829679477264,0.0015894039735099338,0.3973509933774834
89618924dcbffff,Thalagattapura,WRONG PARKING,24.184829679477264,0.0015894039735099338,0.3973509933774834
89618924057ffff,Hulimavu,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
8961892601bffff,Electronic City,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
8961892711bffff,Electronic City,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
8961892016fffff,Whitefield,WRONG PARKING,24.184829679477264,0.0015894039735099338,0.3973509933774834
8960145938bffff,Jalahalli,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
8960145a473ffff,Banashankari,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
8961892cb5bffff,Hebbala,WRONG PARKING,24.184829679477264,0.0031788079470198675,0.7947019867549668
8960145b0abffff,Malleshwaram,WRONG PARKING,24.184829679477264,0.0015894039735099338,0.3973509933774834
896189255dbffff,Bellandur,WRONG PARKING,24.180880030394285,0.024973509933774833,6.243377483443708
8961892012fffff,Whitefield,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,24.18020499820292,0.008344370860927151,2.086092715231788
8961892cbd3ffff,Hebbala,WRONG PARKING,24.177457433729018,0.0017483443708609272,0.4370860927152318
89618925e67ffff,Ashok Nagar,WRONG PARKING,24.177457433729018,0.0011920529801324503,0.2980132450331126
8961892e14bffff,Mahadevapura,WRONG PARKING,24.177457433729018,0.0019072847682119205,0.4768211920529801
8960169106fffff,Devanahalli Airport,PARKING IN A MAIN ROAD,24.14302387584614,0.003973509933774835,0.9933774834437088
8960145aa43ffff,Jnanabharathi,PARKING IN A MAIN ROAD,24.14302387584614,0.003973509933774835,0.9933774834437088
89618925adbffff,Ashok Nagar,WRONG PARKING,24.13844283026417,0.0011920529801324503,0.2980132450331126
896189248c3ffff,J.P. Nagar,NO PARKING,24.113988669666245,0.001986754966887417,0.4966887417218543
8961892cc43ffff,K.G. Halli,NO PARKING,24.105449107945333,0.09566225165562914,23.915562913907284
896189255d3ffff,Bellandur,NO PARKING,24.10272439702252,0.004317880794701987,1.0794701986754967
8961892db4fffff,Yelahanka,WRONG PARKING,24.10078260896719,0.019668874172185432,4.917218543046358
89618925897ffff,Mico Layout,NO PARKING,24.07389792507558,0.3071655629139073,76.79139072847683
8961892ec8fffff,Jeevanbheemanagar,NO PARKING,24.039386187811356,0.005231788079470198,1.3079470198675496
8961892ecd7ffff,Jeevanbheemanagar,NO PARKING,23.992642787802907,0.0017218543046357616,0.4304635761589404
89618925dafffff,J.P. Nagar,WRONG PARKING,23.985515278952285,0.001271523178807947,0.31788079470198677
89618921ab7ffff,Mahadevapura,WRONG PARKING,23.945950013171352,0.005562913907284768,1.390728476821192
8960145808fffff,Kamakshipalya,WRONG PARKING,23.931681881863977,0.007152317880794701,1.7880794701986753
8960169622bffff,Yelahanka,WRONG PARKING,23.931681881863977,0.008344370860927153,2.0860927152317883
89601696277ffff,Yelahanka,WRONG PARKING,23.931681881863977,0.008344370860927153,2.0860927152317883
89618924293ffff,HSR Layout,WRONG PARKING,23.931681881863977,0.008344370860927153,2.0860927152317883
8960169658fffff,Kodigehalli,WRONG PARKING,23.909113799672262,0.0017880794701986757,0.44701986754966894
896189259afffff,Banashankari,PARKING IN A MAIN ROAD,23.851929086618483,0.0006622516556291391,0.16556291390728478
89618925873ffff,Adugodi,NO PARKING,23.850711909263588,0.002980132450331125,0.7450331125827813
8961892e92bffff,Shivajinagar,NO PARKING,23.840797117091387,0.1380066225165563,34.50165562913907
89618925d63ffff,Jayanagara,NO PARKING,23.815447365569597,0.000728476821192053,0.18211920529801323
8961892e91bffff,Pulikeshinagar(F.Town),WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8961892605bffff,Electronic City,WRONG PARKING,23.80785611685408,0.001390728476821192,0.347682119205298
8961892e49bffff,HAL Old Airport,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8960145b657ffff,R.T. Nagar,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8961892e453ffff,Mahadevapura,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
89601459c07ffff,Peenya,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8961892cc67ffff,K.G. Halli,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
89618925e83ffff,Ashok Nagar,WRONG PARKING,23.80785611685408,0.001390728476821192,0.347682119205298
8961892c493ffff,K.R. Pura,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8961892f57bffff,K.R. Pura,WRONG PARKING,23.80785611685408,0.001390728476821192,0.347682119205298
8961892e103ffff,Banaswadi,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
89601458177ffff,Kamakshipalya,WRONG PARKING,23.80785611685408,0.003337748344370861,0.8344370860927153
89601451613ffff,Thalagattapura,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
89618925443ffff,HAL Old Airport,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8961892445bffff,Electronic City,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8960145b31bffff,Malleshwaram,WRONG PARKING,23.80785611685408,0.001390728476821192,0.347682119205298
896189254b3ffff,Bellandur,WRONG PARKING,23.80785611685408,0.001390728476821192,0.347682119205298
8960145b387ffff,Malleshwaram,WRONG PARKING,23.80785611685408,0.002781456953642384,0.695364238410596
8960145b12bffff,Vijayanagara,WRONG PARKING,23.78095275015616,0.005960264900662252,1.490066225165563
8961892ed0fffff,Halasur,NO PARKING,23.76040364486872,0.2691390728476821,67.28476821192054
8960145a48bffff,Banashankari,WRONG PARKING,23.752375192559036,0.001986754966887417,0.4966887417218543
896016913d3ffff,Devanahalli Airport,PARKING IN A MAIN ROAD,23.731335545022212,0.004635761589403974,1.1589403973509935
8961892f463ffff,K.R. Pura,PARKING NEAR ROAD CROSSING,23.63663949762693,0.0011920529801324503,0.2980132450331126
8961892cc03ffff,K.G. Halli,WRONG PARKING,23.614755030008617,0.01514569536423841,3.7864238410596025
89601696513ffff,Kodigehalli,WRONG PARKING,23.577110811046587,0.0005960264900662252,0.1490066225165563
896189240d3ffff,Hulimavu,WRONG PARKING,23.55809140087681,0.47976821192052976,119.94205298013244
896016944c7ffff,No Police Station,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
89601451287ffff,Kengeri,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
8961892468bffff,Electronic City,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
89618925233ffff,Jeevanbheemanagar,NO PARKING,23.523450332212203,0.0013245033112582781,0.33112582781456956
8961892ea23ffff,K.G. Halli,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
8961892660bffff,Electronic City,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
8960145b52fffff,Magadi Road,NO PARKING,23.523450332212203,0.0013245033112582781,0.33112582781456956
89618924077ffff,Hulimavu,NO PARKING,23.523450332212203,0.0013245033112582781,0.33112582781456956
8961892406fffff,Madiwala,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
8961892ce57ffff,Hennuru,NO PARKING,23.523450332212203,0.0013245033112582781,0.33112582781456956
8960145863bffff,Rajajinagar,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
89601458623ffff,Rajajinagar,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
89618924117ffff,Hulimavu,NO PARKING,23.523450332212203,0.0013245033112582781,0.33112582781456956
8961892410fffff,Hulimavu,NO PARKING,23.523450332212203,0.0013245033112582781,0.33112582781456956
89618925e17ffff,Adugodi,NO PARKING,23.523450332212203,0.0026490066225165563,0.6622516556291391
8960145855bffff,Kamakshipalya,WRONG PARKING,23.50717505382536,0.007549668874172185,1.8874172185430462
8960145968bffff,Kodigehalli,WRONG PARKING,23.431861612719185,0.009867549668874173,2.466887417218543
896189254cfffff,HAL Old Airport,NO PARKING,23.43135951643117,0.09359602649006622,23.399006622516556
896189209bbffff,Bellandur,PARKING IN A MAIN ROAD,23.401430467807877,0.0006622516556291391,0.16556291390728478
8961892c8a3ffff,Hebbala,PARKING IN A MAIN ROAD,23.401430467807877,0.0013245033112582781,0.33112582781456956
8961892c087ffff,Hennuru,PARKING IN A MAIN ROAD,23.401430467807877,0.0013245033112582781,0.33112582781456956
8960145166bffff,K.S. Layout,PARKING IN A MAIN ROAD,23.401430467807877,0.0006622516556291391,0.16556291390728478
8961892440bffff,Hulimavu,WRONG PARKING,23.3927907351324,0.5174039735099337,129.35099337748343
8961892cb53ffff,Hebbala,NO PARKING,23.366028275889267,0.04119205298013245,10.298013245033111
8960169019bffff,Devanahalli Airport,WRONG PARKING,23.32450098201004,0.8399867549668874,209.99668874172184
89618925d23ffff,Jayanagara,PARKING IN A MAIN ROAD,23.287755787390008,0.0023178807947019865,0.5794701986754967
8961892eab7ffff,Banaswadi,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
896014586afffff,Vijayanagara,WRONG PARKING,23.276930672899248,0.0011920529801324503,0.2980132450331126
89601459ec7ffff,Chikkabanavara,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89618924803ffff,Thalagattapura,WRONG PARKING,23.276930672899248,0.0035761589403973506,0.8940397350993377
8961892e1c3ffff,Mahadevapura,WRONG PARKING,23.276930672899248,0.0011920529801324503,0.2980132450331126
8960145a00bffff,Byatarayanapura,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89618925c5bffff,Adugodi,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89618926687ffff,Electronic City,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89601459bc7ffff,No Police Station,WRONG PARKING,23.276930672899248,0.0035761589403973506,0.8940397350993377
89601696507ffff,Kodigehalli,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89601696417ffff,Yelahanka,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89601459c4fffff,Peenya,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
8960169692bffff,Chikkabanavara,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89601696917ffff,Chikkabanavara,WRONG PARKING,23.276930672899248,0.0035761589403973506,0.8940397350993377
8960169740fffff,Chikkajala,WRONG PARKING,23.276930672899248,0.0011920529801324503,0.2980132450331126
8961892e457ffff,Mahadevapura,WRONG PARKING,23.276930672899248,0.0035761589403973506,0.8940397350993377
896189271bbffff,Electronic City,WRONG PARKING,23.276930672899248,0.0011920529801324503,0.2980132450331126
8960145b6d7ffff,R.T. Nagar,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89601458583ffff,Jnanabharathi,WRONG PARKING,23.276930672899248,0.0023841059602649007,0.5960264900662252
89601458ec3ffff,Kamakshipalya,WRONG PARKING,23.276930672899248,0.0035761589403973506,0.8940397350993377
89601458ec7ffff,Kamakshipalya,WRONG PARKING,23.276930672899248,0.0011920529801324503,0.2980132450331126
8961892ca37ffff,Hebbala,WRONG PARKING,23.276930672899248,0.0028609271523178806,0.7152317880794702
8960144a2cbffff,No Police Station,WRONG PARKING,23.193218828265795,0.005562913907284769,1.3907284768211923
8961892198bffff,Whitefield,NO PARKING,23.15678581588325,0.0023178807947019865,0.5794701986754967
8960145a6a7ffff,Basavanagudi,NO PARKING,23.15678581588325,0.0023178807947019865,0.5794701986754967
89601690d5bffff,Chikkajala,NO PARKING,23.15678581588325,0.0023178807947019865,0.5794701986754967
896014586b3ffff,Vijayanagara,NO PARKING,23.15678581588325,0.0023178807947019865,0.5794701986754967
